Name,Position,Device,GUID,Parent GUID,MD5 Digest,Path Name,Kind,MIME Type,Date,Cellebrite deleted_state,Cellebrite id,Cellebrite Folder,Cellebrite type,Cellebrite Type,Cellebrite VideoCall,Cellebrite Title,Cellebrite LastVisited,Cellebrite Url,Cellebrite VisitCount,Contact Full Name,Contact Mobile Phone,MaximumLatitude,MinimumLatitude,MaximumLongitude,MinimumLongitude,Latitude,Longitude,iOS Message Remote Participants,iOS SMS Read,iOS First Message,iOS Last Message,Application Created,File Created,Communication Date,Cellebrite MetaData Modify time,Cellebrite MetaData DateTime,Cellebrite StartDate,Exif Date Time
http://z-ecx.images-amazon.com/images/G/01/nav2/gamma/share-with-friends-js/share-with-friends-js-share-44137.js,4-0-15-0-0-0-0-1-0-12-0-12,iPhone 3GS,c294e621-5261-4dae-885a-9450513f154b,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:37 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ehow.com/how_7953478_replace-moen-stanadyne-cartridge.html,4-0-15-0-0-0-0-1-0-12-0-13,iPhone 3GS,53085e93-cdd8-4855-a9af-fdc8aa9442b6,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:37 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bpx.a9.com/ads/getad?p=401&v=1&r=809741,4-0-15-0-0-0-0-1-0-12-0-14,iPhone 3GS,654926bd-ef74-40e9-adc3-9583d649b88f,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:37 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://file01.shopzilla-images.com/s2static/us/sz/21d09dfc/sz2/js/shopzilla.js,4-0-15-0-0-0-0-1-0-12-0-15,iPhone 3GS,3b214984-ff95-4f10-8a57-687454afc99f,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:37 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://m.moen.com/bathroom/_/N-67n?mobile-redirect=true,4-0-15-0-0-0-0-1-0-12-0-16,iPhone 3GS,6630b2f9-432a-4f12-9db0-8e5e09b7651c,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.askmehelpdesk.com/go/mobile/scripts/index_mobile.js,4-0-15-0-0-0-0-1-0-12-0-17,iPhone 3GS,a138fea7-739d-429a-aeeb-4ad803e81229,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.vintagetub.com/scripts/jquery.ui.widget.js,4-0-15-0-0-0-0-1-0-12-0-18,iPhone 3GS,c3f6a55b-580d-4baf-8a30-53e00a4665ef,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.vintagetub.com/styles.css,4-0-15-0-0-0-0-1-0-12-0-19,iPhone 3GS,510a47f8-82a2-4564-b3b8-b34c4dab0c10,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://m.moen.com/bathroom/parts/_/N-67yZ1z141xn?offset=1,4-0-15-0-0-0-0-1-0-12-0-20,iPhone 3GS,07ef63ca-5455-4060-9550-a007a7bf5662,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/browser-scripts/fruitCSS/US-combined-1609547452._V137048499_.css,4-0-15-0-0-0-0-1-0-12-0-21,iPhone 3GS,600e2559-0894-4c8b-9f59-732a490bff54,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://ad.doubleclick.net/adi/N1558.160337.7036874115521/B6281161.3;click=http://pda-bes.amazon.com/c?i=1$AgAAAAAAAAADAAAAAAAAAAIAAAAAylA8k8JL89QYYJvW29MU2HZidjGrd3J7PsZXqNV5SMTiuJZUFw9gQka.afXyPnOwbJcklO5C2Hl04oLDnduUYlvDgO7X3xbrA1pO93HYXtdxVIb2ZDugRXDa-p53Auna69BywQUpRxVuVpT9WPIZAWuQA8ilM2MYmGtjfx9PjdO2xaHXz8no-eSiwbFC1QK8Kmj0Ld7ZxDP-225PfMTENf4yWlf9kYuplcBJMidAmcgBhOjDAi97.IeT-Bid4LeNvk6QWpmuRBXTl5hs70uu1sk.jmyk1UdbVFJJyPwaY6Iqa9T1Fs4Dewy3kThGQ5Z.zJugkiwIWxGPFXd5jlsZHbyyyeI.-eetDabE0-LQ24lQY2W1dM.Hq5NfDwa3sM.u0q4e7QQyXCQZN8tImWbwgpngWik2CVXRowCbCbBybz0q-MFkty1ogjUUFfc2bnGoefFSHju3EY6F4e-WXbxUUIJqac7faM9GSTomjNcV1ykLIVmOkCnC5H80yIwgmMK4k.70lqK3w5vYuIGVYDmmEaHLaLyf4nny7Ej-HQfDBLM21kLJaVDuoP2AC.CiMhTBXEdtXg-Uw2B3Z8UCFw7dR01h3SeKbXteKEdLuiTCu4hfV7VV2RzNtK0pOMkV7LAS2r..HGQKmTw2QKhQv7g7LuuXspDSeb4sxiDnVNrTbgdqHbZdQBTqoX7ji0auyJ.QhqKaX3XR6bHTgBzwsZ3a93BI2HCrvaEx0lsccoiQAnq5eD3VHt8v-56nt0D0MsbRrPiysIAdJmu9TtVAdcFFacqoPfpI8V01iimGQy8baajNZtB0J1evzQe7Tlr6-6cow0xpxg__&d=;sz=728x90;pc=;ord=9,211,692,304,731,689,816?",4-0-15-0-0-0-0-1-0-12-0-22,iPhone 3GS,cfce049a-7646-4b6a-b085-9849b1cb3472,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://test7-v5-static.ehowcdn.com/content/compressed/common_webkit_header-2b67d65d.css,4-0-15-0-0-0-0-1-0-12-0-23,iPhone 3GS,65f78f2e-cc09-4c08-bcda-54f1bd0c86af,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-1544531503741285&output=html&h=50&slotname=3380019988&w=320&ea=0&flash=0&url=http%3A%2F%2Fwww.ehow.com%2Fhow_7953478_replace-moen-stanadyne-cartridge.html&dt=1332327059523&bpp=48&shv=r20120314&jsv=r20110914&correlator=1332327059810&frm=20&adk=1421135659&ga_vid=1358153772.1332327054&ga_sid=1332327054&ga_hid=549549109&ga_fc=1&u_tz=-240&u_his=3&u_java=0&u_h=480&u_w=320&u_ah=480&u_aw=300&u_cd=32&u_nplug=2&u_nmime=34&dff=arial&dfs=13&adx=80&ady=2793&biw=480&bih=208&oid=3&ref=http%3A%2F%2Fwww.google.com%2Fsearch%3Fhl%3Den%26client%3Dsafari%26q%3Dstanadyne%2Bplumbing%2Bfixtures%26revid%3D754157636%26sa%3DX%26ei%3D7K1pT6y-Kord0QG62fihCQ%26ved%3D0CDQQ1QIoAA%26biw%3D480%26bih%3D268&fu=0&ifi=1&dtd=453,4-0-15-0-0-0-0-1-0-12-0-24,iPhone 3GS,65e03002-c6b7-4106-932c-02c76ae7789d,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.askmehelpdesk.com/go/mobile/mootools/powertools.js,4-0-15-0-0-0-0-1-0-12-0-25,iPhone 3GS,95f575bd-522e-45a6-adc1-78d8c30bb13c,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.moen.com/styles/moencom/base.css?v2,4-0-15-0-0-0-0-1-0-12-0-26,iPhone 3GS,fef6b484-ef2d-45d2-806e-809a022704fa,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.askmehelpdesk.com/go/mobile/mootools/mootools_core.js,4-0-15-0-0-0-0-1-0-12-0-27,iPhone 3GS,ab79ca1c-ecce-4a71-8e17-231981671abf,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://file01.shopzilla-images.com/s2static/us/sz/21d09dfc/sz2/js/yui-events.js,4-0-15-0-0-0-0-1-0-12-0-28,iPhone 3GS,c200cdf6-3abf-437e-8114-5ab0b85e8770,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.amazon.com/aan/2009-09-09/static/amazon/iframeproxy-10.html#zus&cb0&iDAala1&r1,4-0-15-0-0-0-0-1-0-12-0-29,iPhone 3GS,ce527c8a-fbdc-47f3-a45c-ee4f39f72017,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://test7-v5-static.ehowcdn.com/content/compressed/webkit-article-ef398583.js,4-0-15-0-0-0-0-1-0-12-0-30,iPhone 3GS,8d217303-0be6-47de-b8b3-b0cf826813a2,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://m.moen.com/scripts/global.js,4-0-15-0-0-0-0-1-0-12-0-31,iPhone 3GS,7552c0b8-d854-4160-83cb-2275f2862403,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://advanced.m.nextag.com/buyer/mobile/iphone/resources/rebrand/css/combined.css,4-0-15-0-0-0-0-1-0-12-0-32,iPhone 3GS,d79ba1fe-1e19-4328-8d74-49fda1e95800,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.vintagetub.com/jquery.ui.theme.css,4-0-15-0-0-0-0-1-0-12-0-33,iPhone 3GS,7d7ea4ed-71fc-4468-b7bc-6896c3d3d300,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://m.moen.com/styles/moen.css,4-0-15-0-0-0-0-1-0-12-0-34,iPhone 3GS,39a49357-3aaa-4bb4-857a-3fa658841bc0,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.moen.com/consumersupport/installation/moen0133/moen0133.cfm,4-0-15-0-0-0-0-1-0-12-0-35,iPhone 3GS,ce4cf609-1938-4786-bc50-52d01239e141,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/browser-scripts/search-css/search-css-2717086599.css._V137159626_.css,4-0-15-0-0-0-0-1-0-12-0-36,iPhone 3GS,caf6055d-96e0-42e5-b4ae-cf444cd0ba80,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://s.amazon-adsystem.com/iu3?d=amazon.com&a1=&a2=0101f48dfb71bad6bc5af6e88eb16bd052d47288447b2ac5a97966382c4e17a5397d&n=1332327273098&dcc=t,4-0-15-0-0-0-0-1-0-12-0-37,iPhone 3GS,271de762-9615-42d3-8049-e891fbacfc3c,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://www.amazon.com/mn/search/ajax?ie=UTF8&rh=i%3Aaps%2Ck%3AStanadyne%20Faucet&page=1&tab=gateway&pageTypeID=507846&kindleMID=AG56TWVU5XWC2&cCountry=US&fromHash=%2Fref%3Dsr_pg_2%3Frh%3Di%253Aaps%252Ck%253AStanadyne%2BFaucet%26page%3D2%26keywords%3DStanadyne%2BFaucet%26ie%3DUTF8%26qid%3D1332327236&currRH=i%3Aaps%2Ck%3AStanadyne+Faucet&section=ATF,BTF&fromApp=gp%2Fsearch&fromPage=results&version=2&infoOnly=1",4-0-15-0-0-0-0-1-0-12-0-38,iPhone 3GS,b1e552a2-9371-4156-9e15-413034f3875e,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.vintagetub.com/styles_vt.css,4-0-15-0-0-0-0-1-0-12-0-39,iPhone 3GS,4f154488-6ea0-4aac-9490-fe5bfb03c2f0,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://pda-as.amazon.com/getad?site=amazon.us;pt=Search;slot=auto-bottom-advertising-0;ef=0,4-0-15-0-0-0-0-1-0-12-0-40,iPhone 3GS,f4ce418b-84cf-4ff3-95dc-69b0a7d1a0e1,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cdn.doubleverify.com/dvtp_src.js?ctx=616313&cmp=MACYMCM44801DEN&sid=383588780&plc=383588780&num=&adid=&advid=577426&adsrv=2&region=30&btreg=383588780&btadsrv=atdmt&crt=&crtname=&chnl=&unit=&pid=&uid=&dvtagver=6.1.src,4-0-15-0-0-0-0-1-0-12-0-41,iPhone 3GS,b1ca782f-ce91-4b7a-a7a2-f6cba970599b,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/x-locale/personalization/yourstore/js/ratings-bar-366177._V204593665_.js,4-0-15-0-0-0-0-1-0-12-0-42,iPhone 3GS,933275e9-e689-4c4d-a0c8-ceb96b86c6b8,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/nav2/gamma/accessoriesCSS/US/combined-3689044428._V189697042_.css,4-0-15-0-0-0-0-1-0-12-0-43,iPhone 3GS,dedec0ba-0d85-4df9-8a37-c09082d33b61,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/nav2/gamma/accessoriesJS/accessoriesJS-accessories-49340.js,4-0-15-0-0-0-0-1-0-12-0-44,iPhone 3GS,7e07c367-36d1-453d-ac40-b57009af1477,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cdn-bpx.a9.com/amzn/1/getads.js,4-0-15-0-0-0-0-1-0-12-0-45,iPhone 3GS,63a3691b-71ce-4c63-9fc5-c606f026148c,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://z-ecx.images-amazon.com/images/G/01/browser-scripts/search-js-general/search-js-general-2587483009.js._V136446206_.js,4-0-15-0-0-0-0-1-0-12-0-46,iPhone 3GS,441cbbc1-ba3e-481c-a9a0-a9f821faa8ed,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.google.com/search?hl=en&client=safari&q=stanadyne+faucet&revid=658158046&sa=X&ei=FK5pT5_RH-fq0QGDgqGXCQ&ved=0CD8Q1QIoAg&biw=480&bih=268,4-0-15-0-0-0-0-1-0-12-0-47,iPhone 3GS,1f29bdc9-55d0-4147-8561-581c7c433ebf,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ad.doubleclick.net/adi/sz.us.homegarden/homeimprovement;token=8B;loc=left;sz=160x600;tile=6;u=sessionid-920132635411737693_szid-cb92359d-6641-442c-9ca6-2833b8c5d83d;ord=1073136735335219533,4-0-15-0-0-0-0-1-0-12-0-48,iPhone 3GS,c6790346-dcdc-4f1e-a8fb-39fc47b198ed,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://product-ads-portal.amazon.com/gp/synd/?sa=aps&sq=Stanadyne%20Faucet&bn=507846&pt=Search&spt=SASKeywordAllProducts&sn=auto-left-advertising-1&asinList=B0006290R6,B005WRAL9Q,B000DZKYW6&ts=1332327236&h=6F22D7C4D68EDE59C64408C9396B37CBB9644A06",4-0-15-0-0-0-0-1-0-12-0-49,iPhone 3GS,4f8663ae-9c98-4261-bcc1-8c85d4b78da9,dffc5cf8-3a5a-452b-801a-1c9cb12725b8,,/iPhone 3GS File System Acquisition/iPhone 3GS File System Acquisition.ufdr/Tagged Files/[Unnamed Container]/private/var/mobile/Library/Caches/com.apple.mobilesafari/Cache.db,Other Document,application/vnd.apple-safari-cache-entry,"Wednesday, March 21, 2012 at 6:55:38 AM Eastern Daylight Time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
